,Active_School_Zone_Fl,Active_School_Zone_Fl_01,Amend_Supp_Fl,Amend_Supp_Fl_01,At_Intrsct_Fl,At_Intrsct_Fl_01,Cmv_Involv_Fl,Cmv_Involv_Fl_01,CrashDateFormated,Crash_Date,Crash_Fatal_Fl,Crash_Fatal_Fl_01,Crash_ID,Crash_Speed_Limit,Crash_Time,Day_of_Week,Death_Cnt,Hwy_Nbr,Hwy_Nbr_2,Hwy_Sys,Hwy_Sys_2,Incap_Injry_Cnt,Investigat_Arrv_Time,Investigat_Comp_Fl,Investigat_Comp_Fl_01,Investigat_Notify_Meth,Investigat_Notify_Time,Latitude,Local_Use,Located_Fl,Located_Fl_01,Longitude,Medical_Advisory_Fl,Medical_Advisory_Fl_01,Non_Injry_Cnt,Nonincap_Injry_Cnt,ORI_Number,Onsys_Fl,Onsys_Fl_01,Poss_Injry_Cnt,Private_Dr_Fl,Private_Dr_Fl_01,Report_Date,Road_Constr_Zone_Fl,Road_Constr_Zone_Fl_01,Road_Constr_Zone_Wrkr_Fl,Road_Constr_Zone_Wrkr_Fl_01,Rpt_Block_Num,Rpt_Hwy_Num,Rpt_Latitude,Rpt_Longitude,Rpt_Outside_City_Limit_Fl,Rpt_Outside_City_Limit_Fl_01,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Nbr,Rpt_Ref_Mark_Offset_Amt,Rpt_Sec_Block_Num,Rpt_Sec_Hwy_Num,Rpt_Sec_Street_Desc,Rpt_Sec_Street_Name,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Sfx,Rpt_Street_Desc,Rpt_Street_Name,Rpt_Street_Pfx,Rpt_Street_Sfx,Rr_Relat_Fl,Rr_Relat_Fl_01,Rural_Fl,Rural_Fl_01,Schl_Bus_Fl,Schl_Bus_Fl_01,Street_Name,Street_Name_2,Street_Nbr,Thousand_Damage_Fl,Thousand_Damage_Fl_01,Toll_Road_Fl,Toll_Road_Fl_01,Tot_Injry_Cnt,Txdot_Rptable_Fl,Txdot_Rptable_Fl_01,Unkn_Injry_Cnt
372,N,0,N,0,N,0,N,0,2013-02-02 22:50:00,2/2/2013,N,0,13125610,0,10:50 PM,SAT,0,,,,,0,11:09 PM,Y,1,DISPATCH,10:59 PM,30.047324699999997,500 LAVACA,Y,1,-94.08552091,N,0,3,1,TX1230100,N,0,0,N,0,2/3/2013,N,0,N,0,500,,,,N,0,,,,,4000,,,HIGHLAND,,,,LAVACA,,,N,0,N,0,N,0,LAVACA ST,,505.0,Y,1,N,0,1,Y,1,0
380,N,0,N,0,N,0,N,0,2013-01-27 09:43:00,1/27/2013,N,0,13126320,40,9:43 AM,SUN,0,,,,,0,9:53 AM,Y,1,RADIO,9:43 AM,30.69971969,,Y,1,-97.7747694,Y,1,0,0,,N,0,1,N,0,1/27/2013,N,0,N,0,,262,30.41723,-97.46382,Y,1,,,,,,,,WHITNEY WOODS,,CIR,,NOT REPORTED,,,N,0,Y,1,N,0,COUNTY ROAD 262,,433.0,Y,1,N,0,1,Y,1,0
405,N,0,N,0,N,0,N,0,2013-01-10 07:43:00,1/10/2013,N,0,13129462,40,7:43 AM,THU,0,,,,,0,8:03 AM,Y,1,DISPATCHED,7:48 AM,30.80517843,2013006440,Y,1,-97.6066902,N,0,3,0,TX2460000,N,0,0,N,0,1/10/2013,N,0,N,0,527,311,,,Y,1,,,,,,,,SHALE,,DR,,CR 313,,,N,0,Y,1,N,0,COUNTY ROAD 313,,,Y,1,N,0,0,Y,1,0
409,N,0,N,0,N,0,N,0,2013-02-06 12:12:00,2/6/2013,N,0,13130308,45,12:12 PM,WED,0,,,,,0,12:15 PM,Y,1,DISPATCH,12:13 PM,29.53985422,,Y,1,-95.11526496,N,0,2,0,TX1012500,N,0,0,N,0,2/6/2013,N,0,N,0,500,,,,N,0,,,,,,,,SARAH DEEL,N,,,NASA,E,PKWY,N,0,N,0,N,0,E NASA PKWY,,,Y,1,N,0,0,Y,1,0
423,N,0,N,0,N,0,N,0,2013-02-03 03:37:00,2/3/2013,N,0,13133028,0,3:37 AM,SUN,0,375,,SL,,1,3:43 AM,Y,1,DISPATCHED,3:40 AM,,,N,0,,N,0,0,0,TX0710200,Y,1,0,N,0,2/3/2013,Y,1,N,0,24,375,,,N,0,,,,,24,375,,RAILROAD,,,,SL 375,,,N,0,N,0,N,0,SL0375,,,Y,1,N,0,1,Y,1,0
430,N,0,N,0,N,0,N,0,2013-02-20 12:00:00,2/20/2013,N,0,13133649,5,12:00 PM,WED,0,,,,,0,12:36 PM,Y,1,DISPATCHED,12:27 PM,,6110,N,0,,N,0,1,0,TXSPD0000,N,0,0,Y,1,2/20/2013,N,0,N,0,3016,,,,N,0,,,,,3000,,,ZARZAMORA,S,,PARKING LOT,ZARZAMORA,S,,N,0,N,0,N,0,S ZARZAMORA,,,Y,1,N,0,0,N,0,0
450,N,0,N,0,N,0,N,0,2013-02-20 15:49:00,2/20/2013,N,0,13135476,65,3:49 PM,WED,0,330,,SS,,0,4:16 PM,Y,1,DISPATCH,4:01 PM,,,N,0,,Y,1,1,0,TX1010100,Y,1,0,N,0,2/20/2013,N,0,N,0,3400,330,,,N,0,,,,,3300,,,ROLLINGBROOK,,DR,,NOT REPORTED,,,N,0,N,0,N,0,SS0330,,,Y,1,N,0,0,Y,1,0
451,N,0,N,0,N,0,N,0,2013-02-20 21:00:00,2/20/2013,N,0,13135541,35,9:00 PM,WED,0,,,,,0,9:18 AM,Y,1,HPD DISPATCHER,8:52 AM,29.77845801,,Y,1,-95.41201881,N,0,1,0,TXHPD0000,N,0,0,N,0,2/21/2013,N,0,N,0,5000,,,,N,0,,,,,,,,SANDMAN,,,TWO WAY,CORNISH,,ST,N,0,N,0,N,0,CORNISH ST,,5034.0,Y,1,N,0,0,Y,1,0
455,N,0,N,0,N,0,N,0,2013-01-01 01:54:00,1/1/2013,N,0,13136021,40,1:54 AM,TUE,0,,,,,0,2:00 AM,Y,1,DISPATCHED,1:54 AM,30.2171635,,Y,1,-97.8508689,N,0,1,0,TX2270100,N,0,0,N,0,1/1/2013,N,0,N,0,4800,,,,N,0,,,,,,,,FLAMING OAK,,PL,,CONVICT HILL,,RD,N,0,N,0,N,0,CONVICT HILL RD,,4842.0,Y,1,N,0,0,Y,1,0
471,N,0,N,0,N,0,N,0,2013-02-15 07:30:00,2/15/2013,N,0,13138075,40,7:30 AM,FRI,0,,,,,0,7:37 AM,Y,1,DISPATCHED,7:37 AM,29.73822282,0,Y,1,-95.73291915,N,0,2,0,TX1015000,N,0,0,N,0,2/15/2013,N,0,N,0,20400,,,,Y,1,,,,,3000,,,S FRY RD,,,,WESTHEIMER PW,,,N,0,Y,1,N,0,WESTHEIMER PKWY,S FRY RD,,Y,1,N,0,0,Y,1,0
475,N,0,N,0,N,0,N,0,2013-02-15 21:15:00,2/15/2013,N,0,13138885,35,9:15 PM,FRI,0,,,,,0,7:45 PM,Y,1,WALKIN REPORT,7:45 PM,29.85734301,,Y,1,-95.38461898,N,0,0,0,TXHPD0000,N,0,0,N,0,2/19/2013,N,0,N,0,6500,,,,N,0,,,,,,,,SUNNYSIDE,,ST,,AIRLINE,,DR,N,0,N,0,N,0,AIRLINE DR,,6334.0,Y,1,N,0,0,Y,1,2
493,N,0,N,0,N,0,N,0,2013-02-23 19:02:00,2/23/2013,N,0,13141364,45,7:02 PM,SAT,0,,,,,0,7:24 PM,Y,1,DISPATCH,7:05 PM,29.76972185,,Y,1,-94.97757319,N,0,6,0,TX1010100,N,0,0,N,0,2/24/2013,N,0,N,0,4500,,,,N,0,,,,,,,,BAKER,,RD,,GARTH,,RD,N,0,N,0,N,0,GARTH RD,W BAKER RD,,N,0,N,0,0,N,0,0
518,N,0,N,0,Y,1,N,0,2013-02-01 12:03:00,2/1/2013,N,0,13144801,60,12:03 PM,FRI,0,,,,,0,12:19 PM,Y,1,BELL COUNTY COMMUNIC,12:07 PM,31.01861462,,Y,1,-97.35310252,N,0,1,0,TX014013N,N,0,0,N,0,2/4/2013,N,0,N,0,,,31.018720000000002,-97.35305,Y,1,,,,,,,,CHIMNEY HILL,,DR,,OLD 95,,,N,0,Y,1,N,0,OLD HIGHWAY 95,,8001.0,Y,1,N,0,0,Y,1,0
522,N,0,N,0,N,0,N,0,2013-02-19 13:44:00,2/19/2013,N,0,13145054,60,1:44 PM,TUE,0,277,,US,,0,1:52 PM,Y,1,HEADQUARTERS,1:51 PM,,,N,0,,N,0,1,0,2210100,Y,1,1,N,0,2/19/2013,N,0,N,0,100,277,,,N,0,,,,,5100,,,LAMESA,,AVE,,NOT REPORTED,,,N,0,N,0,N,0,US0277,,,Y,1,N,0,1,Y,1,0
528,N,0,N,0,N,0,N,0,2013-02-26 09:50:00,2/26/2013,N,0,13145803,5,9:50 AM,TUE,0,,,,,0,10:05 AM,Y,1,DISPATCHED,10:01 AM,,,N,0,,N,0,2,0,TX0310100,Y,1,0,Y,1,2/26/2013,N,0,N,0,1628,77,,,N,0,,,,,1600,77,,CENTRAL,,BLVD,,CENTRAL,,BLVD,N,0,N,0,N,0,BU0077,,,Y,1,N,0,0,N,0,0
538,N,0,N,0,N,0,Y,1,2013-02-27 07:55:00,2/27/2013,N,0,13147147,40,7:55 AM,WED,0,,,,,0,8:05 AM,Y,1,DISPATCHED,7:55 AM,32.90957423,,Y,1,-96.71958628,N,0,10,0,TX0000006,N,0,0,N,0,2/28/2013,N,0,N,0,9700,,,,N,0,,,,,11700,,,AUDELIA,,RD,,FOREST,,LN,N,0,N,0,Y,1,FOREST LN,,,Y,1,N,0,0,Y,1,0
546,N,0,N,0,N,0,N,0,2013-02-22 15:03:00,2/22/2013,N,0,13148083,45,3:03 PM,FRI,0,,,,,0,3:07 PM,Y,1,DISPATCHER,3:03 PM,29.740427,,Y,1,-95.21239745,N,0,1,0,TX1010600,N,0,1,N,0,2/22/2013,N,0,N,0,2600,,,,N,0,,,,,12600,,,AMERICAN PETROLUEM,,RD,,FEDERAL,,RD,Y,1,N,0,N,0,FEDERAL RD,,,Y,1,N,0,1,Y,1,0
572,N,0,N,0,N,0,N,0,2013-03-03 12:13:00,3/3/2013,N,0,13150125,10,12:13 PM,SUN,0,,,,,0,12:41 PM,N,0,DISPATCHED,12:33 PM,,2250,N,0,,N,0,0,0,TXSPD0000,N,0,0,Y,1,3/3/2013,N,0,N,0,2102,,,,N,0,,,,,300,,,MISTLETOE,W,,PRIVATE PARKING LOT,SAN PEDRO,,AVE,N,0,N,0,N,0,SAN PEDRO AVE,,,Y,1,N,0,0,N,0,1
585,N,0,N,0,N,0,N,0,2013-02-19 07:39:00,2/19/2013,N,0,13151629,25,7:39 AM,TUE,0,,,,,0,7:42 AM,Y,1,DISPATCHED,7:39 AM,,,N,0,,N,0,1,4,TX2100100,N,0,0,N,0,2/19/2013,N,0,N,0,,,,,N,0,,,,,800,96,HURST,HURST,,ST,TIMPSON AT CVS,TIMPSON,,ST,N,0,N,0,N,0,TIMPSON ST,,,Y,1,N,0,4,Y,1,0
598,N,0,N,0,Y,1,N,0,2013-02-15 13:14:00,2/15/2013,N,0,13153163,35,1:14 PM,FRI,0,88,,FM,,0,1:20 PM,Y,1,DISPATCHED,1:16 PM,,,N,0,,N,0,3,0,TX1081400,Y,1,0,N,0,2/15/2013,N,0,N,0,1300,88,,,N,0,,,,,,,,PENA ST,,,,TEXAS,N,BLVD,N,0,N,0,N,0,FM0088,,,Y,1,N,0,0,Y,1,0
603,N,0,N,0,Y,1,N,0,2013-02-14 08:10:00,2/14/2013,N,0,13153976,0,8:10 AM,THU,0,,,,,0,9:06 AM,N,0,PHONE,9:06 AM,31.73139484,,Y,1,-106.27737040000001,N,0,1,0,TX0710200,N,0,0,N,0,2/14/2013,N,0,N,0,,,,,N,0,,,,,,,,PETER COOPER,,DR,,BEN PROCTOR,,DR,N,0,N,0,N,0,BEN PROCTOR DR,PETER COOPER DR,12099.0,Y,1,N,0,0,Y,1,1
611,N,0,N,0,Y,1,N,0,2013-02-08 15:22:00,2/8/2013,N,0,13154690,30,3:22 PM,FRI,0,,,,,0,3:29 PM,Y,1,DISPATCHER,3:23 PM,29.744304800000002,,Y,1,-95.36222309,N,0,1,0,TXHPD0000,N,0,2,N,0,3/4/2013,N,0,N,0,1900,,,,N,0,,,,,2000,,,PIERCE,,,,CHARTRES,,,N,0,N,0,N,0,CHARTRES ST,PIERCE ST,1999.0,Y,1,N,0,2,Y,1,0
626,N,0,N,0,N,0,N,0,2013-03-01 06:55:00,3/1/2013,N,0,13156624,60,6:55 AM,FRI,0,,,,,0,7:12 AM,Y,1,DISPATCH,6:59 AM,32.489015,,Y,1,-97.85277637,N,0,0,1,,N,0,0,N,0,3/1/2013,N,0,N,0,,2580,32.48905,-97.8527,Y,1,,,,,,,,ROBERTSON,,CT,,NOT REPORTED,,,N,0,Y,1,N,0,TIN TOP HWY,,4780.0,Y,1,N,0,1,Y,1,0
627,N,0,N,0,Y,1,N,0,2013-03-01 19:00:00,3/1/2013,N,0,13156844,35,7:00 PM,FRI,0,,,,,0,7:02 PM,Y,1,HPD DISPATCH,7:00 PM,29.85185479,,Y,1,-95.52437304,N,0,1,0,TXHPD0000,N,0,1,N,0,3/1/2013,N,0,N,0,5900,,,,N,0,,,,,,,,FAWNDALE,,,CONCRETE ROADWAY,FAIRBANKS N HOUSTON,,RD,N,0,N,0,N,0,FAIRBANKS N HOUSTON RD,FAWNDALE LN,,Y,1,N,0,1,Y,1,0
630,N,0,N,0,Y,1,N,0,2013-03-05 16:00:00,3/5/2013,N,0,13156951,30,4:00 PM,TUE,0,,,,,0,4:14 PM,Y,1,DISPATCH,4:03 PM,29.73396481,,Y,1,-95.42940307,N,0,2,0,TXHPD0000,N,0,0,N,0,3/5/2013,N,0,N,0,3300,,,,N,0,,,,,3500,,,BUFFALO SPEEDWAY,,,,RICHMOND,,AVE,N,0,N,0,N,0,RICHMOND AVE,BUFFALO SPEEDWAY,,Y,1,N,0,0,Y,1,0
633,N,0,N,0,N,0,N,0,2013-02-24 00:56:00,2/24/2013,N,0,13157110,30,12:56 AM,SUN,0,,,,,0,1:06 AM,Y,1,DISPATCH,1:03 AM,29.77422672,,Y,1,-95.41805453,N,0,2,0,TXHPD0000,N,0,0,N,0,2/24/2013,N,0,N,0,200,,,,N,0,,,,,5500,,,ALLEN,,ST,,T C JESTER,,BLVD,N,0,N,0,N,0,T C JESTER BLVD,,,Y,1,N,0,0,Y,1,0
654,N,0,N,0,N,0,N,0,2013-02-25 21:05:00,2/25/2013,N,0,13159174,30,9:05 PM,MON,0,,,,,0,9:10 PM,N,0,DISPATCH,9:06 PM,30.05884989,,Y,1,-94.11330176,N,0,0,0,TX1230100,N,0,0,N,0,2/26/2013,N,0,N,0,2745,,,,N,0,,,,,2600,,,PRAIRIE,,,,GOLIAD,,,N,0,N,0,N,0,GOLIAD ST,PRAIRIE AVE,2806.0,Y,1,N,0,0,Y,1,1
661,N,0,N,0,N,0,N,0,2013-03-07 11:40:00,3/7/2013,N,0,13160220,30,11:40 AM,THU,0,,,,,0,11:50 AM,Y,1,DISPATCHED,11:46 AM,29.35062224,6160,Y,1,-98.52359404,Y,1,0,0,TXSPD0000,N,0,1,N,0,3/7/2013,N,0,N,0,1200,,,,N,0,,,,,600,,,LOGWOOD,,,,CLOVIS,,,N,0,N,0,N,0,CLOVIS DR,,1227.0,Y,1,N,0,1,Y,1,0
662,N,0,N,0,N,0,N,0,2013-03-08 16:10:00,3/8/2013,N,0,13160318,35,4:10 PM,FRI,0,,,,,0,4:21 PM,Y,1,DISPATCHED,4:21 PM,29.61263654,,Y,1,-95.22195435,N,0,5,0,TXHPD0000,N,0,1,N,0,3/9/2013,N,0,N,0,11000,,,,N,0,,,,,10900,,,SABO,,RD,,FUQUA,,ST,N,0,N,0,N,0,FUQUA ST,,,Y,1,N,0,1,Y,1,0
665,N,0,N,0,N,0,N,0,2013-03-09 14:20:00,3/9/2013,N,0,13160621,30,2:20 PM,SAT,0,,,,,0,2:30 PM,Y,1,DPS WESLACO COMM.,2:21 PM,26.27797223,,Y,1,-98.04579582,N,0,0,1,,N,0,0,N,0,3/9/2013,N,0,N,0,,,26.27797,-98.04578000000001,Y,1,,,,,,107,,NOT REPORTED,,,,SUNFLOWER,,RD,N,0,Y,1,N,0,S SUNFLOWER RD,,874.0,Y,1,N,0,1,Y,1,0
679,N,0,N,0,N,0,N,0,2013-03-01 13:44:00,3/1/2013,N,0,13162551,5,1:44 PM,FRI,0,,,,,0,1:51 PM,Y,1,DISPATCHED,1:47 PM,,PL,N,0,,N,0,2,0,TX0920400,Y,1,0,Y,1,3/1/2013,N,0,N,0,1212,259,,,N,0,,,,,1200,,,KILGORE,N,ST,,NOT REPORTED,,,N,0,N,0,N,0,BU0259,,,Y,1,N,0,0,N,0,0
696,N,0,N,0,N,0,N,0,2013-03-03 16:09:00,3/3/2013,N,0,13164811,45,4:09 PM,SUN,0,,,,,0,4:18 PM,Y,1,DISPATCH,4:14 PM,29.65029482,,Y,1,-95.12327316,N,0,7,3,TX1011500,N,0,0,N,0,3/3/2013,Y,1,N,0,7500,,,,N,0,,,,,6600,,,RED BLUFF,,,,FAIRMONT,,,N,0,N,0,N,0,FAIRMONT PKWY,UNKNOWN,7500.0,Y,1,N,0,3,Y,1,0
702,N,0,N,0,N,0,N,0,2013-02-15 07:40:00,2/15/2013,N,0,13165230,65,7:40 AM,FRI,0,,,,,0,7:43 AM,Y,1,DISPATCHED,7:43 AM,29.93819933,0,Y,1,-95.45007269,N,0,3,0,TX1014900,N,0,0,N,0,2/15/2013,N,0,N,0,2400,,,,Y,1,,,,,,,,T C JESTER,,BLVD,,BELTWAY 8 W,N,,N,0,Y,1,N,0,N BELT DR W,,,Y,1,Y,1,0,Y,1,0
705,N,0,N,0,N,0,Y,1,2013-02-28 05:50:00,2/28/2013,N,0,13165977,60,5:50 AM,THU,0,290,,US,,0,6:19 AM,Y,1,HOUSTON PD DISP,6:09 AM,,,N,0,,N,0,2,0,TXHPD0000,Y,1,0,N,0,3/9/2013,N,0,N,0,10500,290,,,N,0,,,,,,,,MANGUM,,,CONCRETE,NORTHWEST,,FWY,N,0,N,0,N,0,US0290,,,Y,1,N,0,0,Y,1,0
746,N,0,N,0,Y,1,Y,1,2013-03-06 15:40:00,3/6/2013,N,0,13171331,35,3:40 PM,WED,0,,,,,0,3:46 PM,Y,1,DISPATCHED,3:40 PM,,,N,0,,N,0,1,1,TX2270100,N,0,0,N,0,3/6/2013,N,0,N,0,2000,,,,N,0,,,,,2200,,,WOODWARD,,ST,,ST ELMO,E,RD,N,0,N,0,N,0,E ST ELMO RD,WOODWARD ST,,N,0,N,0,1,Y,1,0
772,N,0,N,0,N,0,N,0,2013-03-08 10:39:00,3/8/2013,N,0,13176733,0,10:39 AM,FRI,0,,,,,0,10:52 AM,Y,1,RADIO,10:39 AM,,,N,0,,N,0,3,0,TX1081400,N,0,0,Y,1,3/8/2013,N,0,N,0,1004,,,,N,0,,,,,100,,,PIKE,E,BLVD,,TEXAS,N,BLVD,N,0,N,0,N,0,N TEXAS BLVD,,,Y,1,N,0,0,N,0,0
777,N,0,N,0,N,0,N,0,2013-03-06 16:03:00,3/6/2013,N,0,13177305,30,4:03 PM,WED,0,,,,,0,4:37 PM,N,0,DISPATCHED,4:03 PM,29.93205696,0,Y,1,-95.37740772,N,0,2,0,TX1010000,N,0,0,N,0,3/6/2013,N,0,N,0,14900,,,,Y,1,,,,,,525,,NOT REPORTED,,,,WILLIS RD,,,N,0,Y,1,N,0,WILLIS ST,,14900.0,Y,1,N,0,0,Y,1,0
813,N,0,N,0,N,0,N,0,2013-03-10 04:33:00,3/10/2013,N,0,13183795,60,4:33 AM,SUN,0,610,,IH,,1,4:53 AM,Y,1,DISPATCHED,4:47 AM,,,N,0,,N,0,0,0,TXHPD0000,Y,1,0,N,0,3/10/2013,N,0,N,0,900,610,,,N,0,,,,,6100,,,IRVINGTON,,,,NORTH LP E,N,,N,0,N,0,N,0,IH0610,,,Y,1,N,0,1,Y,1,0
828,N,0,N,0,N,0,N,0,2013-03-14 16:48:00,3/14/2013,N,0,13188720,40,4:48 PM,THU,0,,,,,0,4:59 PM,Y,1,DISPATCHED,4:50 PM,29.74567865,0,Y,1,-95.72977516,N,0,2,0,TX1010000,N,0,0,N,0,3/14/2013,N,0,N,0,2500,,,,Y,1,,,,,,,,WESTGREEN,,,,FRY,S,RD,N,0,Y,1,N,0,S FRY RD,,,Y,1,N,0,0,Y,1,0
835,N,0,N,0,N,0,N,0,2013-03-12 11:41:00,3/12/2013,N,0,13190384,35,11:41 AM,TUE,0,,,,,0,11:49 AM,Y,1,DISPATCHED,11:42 AM,30.21494331,,Y,1,-97.83256565,N,0,1,0,TX2270100,N,0,1,N,0,3/12/2013,N,0,N,0,3600,,,,N,0,,,,,,,,BRODIE,,LN,,WILLIAM CANNON,W,DR,N,0,N,0,N,0,W WILLIAM CANNON DR,,,Y,1,N,0,1,Y,1,0
836,N,0,N,0,N,0,N,0,2013-03-07 00:21:00,3/7/2013,N,0,13190417,30,12:21 AM,THU,0,,,,,0,12:30 AM,Y,1,DISPATCH,12:21 AM,30.17972091,,Y,1,-97.78899588,N,0,0,0,TX2270100,N,0,0,N,0,3/7/2013,N,0,N,0,7900,,,,N,0,,,,,,,,MAIRO,,ST,,PEACEFUL HILL,,LN,N,0,N,0,N,0,PEACEFUL HILL LN,,8090.0,Y,1,N,0,0,Y,1,1
841,N,0,N,0,N,0,N,0,2013-03-11 12:47:00,3/11/2013,N,0,13192714,30,12:47 PM,MON,0,,,,,0,1:29 PM,Y,1,DISPATCHED,1:04 PM,31.81273173,,Y,1,-106.40253229999999,N,0,3,0,TX0710200,N,0,0,N,0,3/11/2013,N,0,N,0,20,,,,N,0,,,,,1,,,BUTTERFIELD TRAIL,,AVE,,CONCORD,,ST,N,0,N,0,N,0,CONCORD ST,,,Y,1,N,0,0,Y,1,0
848,N,0,N,0,Y,1,N,0,2013-03-14 06:30:00,3/14/2013,N,0,13197094,35,6:30 AM,THU,0,,,,,0,10:03 AM,N,0,DISPATCHED,9:30 AM,29.77904479,0,Y,1,-95.13857315,N,0,1,0,TX1010000,N,0,0,N,0,3/14/2013,N,0,N,0,400,,,,Y,1,,,,,,,,AVE C,,,,DELLDALE,,,N,0,Y,1,N,0,DELL DALE BLVD,AVENUE C,398.0,Y,1,N,0,0,Y,1,1
921,N,0,N,0,N,0,N,0,2013-02-13 12:40:00,2/13/2013,N,0,14213832,-1,12:40 PM,WED,0,,,,,0,12:52 PM,N,0,DISPATCHED,12:47 PM,,,N,0,,N,0,0,0,TX2201200,N,0,0,Y,1,2/13/2013,N,0,N,0,6200,,32.65336,-97.3627,N,0,,,,,6200,,,WESTCREEK,,DR,,FINBRO,,DR,N,0,N,0,N,0,FINBRO DR,,,Y,1,N,0,0,N,0,0
928,N,0,N,0,N,0,Y,1,2013-03-15 17:10:00,3/15/2013,N,0,13174120,30,5:10 PM,FRI,0,,,,,0,5:33 PM,Y,1,DISPATCHED,5:21 PM,32.78239675,,Y,1,-96.73761827,N,0,4,0,TX0000006,N,0,0,N,0,3/15/2013,N,0,N,0,4800,,,,N,0,,,,,,,,BEALL,,ST,,DOLPHIN,,RD,N,0,N,0,N,0,DOLPHIN RD,,4830.0,N,0,N,0,0,N,0,0
940,N,0,N,0,N,0,Y,1,2013-03-19 08:25:00,3/19/2013,N,0,13178382,35,8:25 AM,TUE,0,,,,,0,8:25 AM,Y,1,DISPATCHED,8:15 AM,29.43234988,2110,Y,1,-98.49335943,N,0,2,0,TXSPD0000,N,0,0,N,0,3/19/2013,N,0,N,0,600,,,,N,0,,,,,1300,,,NAVARRO,,,,SOLEDAD,,,N,0,N,0,N,0,SOLEDAD ST,,647.0,N,0,N,0,0,N,0,0
959,N,0,N,0,N,0,N,0,2013-03-20 15:34:00,3/20/2013,N,0,13181727,45,3:34 PM,WED,0,1093,,FM,,0,3:37 PM,Y,1,DISPATCHED,3:35 PM,,,N,0,,N,0,2,0,TX0790000,Y,1,0,N,0,3/20/2013,N,0,N,0,23000,1093,,,Y,1,,,,,6700,,,GASTON,,RD,,NOT REPORTED,,,N,0,Y,1,N,0,FM1093,,,Y,1,N,0,0,Y,1,0
966,N,0,N,0,N,0,N,0,2013-03-21 08:42:00,3/21/2013,N,0,13183253,45,8:42 AM,THU,0,,,,,0,8:42 AM,Y,1,DISPATCHED,8:31 AM,29.41025307,5110,Y,1,-98.55672083,N,0,2,3,TXSPD0000,N,0,0,N,0,3/21/2013,N,0,N,0,1200,,,,N,0,,,,,400,,,SYLVIA,,,,GENERAL MCMULLEN,,,N,0,N,0,N,0,S GENERAL MCMULLEN DR,,1227.0,Y,1,N,0,3,Y,1,0
968,N,0,N,0,N,0,Y,1,2013-03-21 11:25:00,3/21/2013,N,0,13183303,10,11:25 AM,THU,0,410,,IH,,0,11:52 AM,Y,1,DISPATCHED,11:45 AM,,7290,N,0,,N,0,2,0,TXSPD0000,Y,1,0,Y,1,3/21/2013,N,0,N,0,2600,410,,,N,0,,,,,,,,VANCE JACKSON,,,2602 LOOP 410NW,LOOP 410NW,,,N,0,N,0,N,0,IH0410,,,N,0,N,0,0,N,0,0
975,N,0,N,0,N,0,N,0,2013-03-23 16:00:00,3/23/2013,N,0,13184177,30,4:00 PM,SAT,0,,,,,0,5:10 PM,Y,1,DISPATCHED,5:03 PM,,,N,0,,N,0,1,0,TXHPD0000,N,0,0,Y,1,3/23/2013,N,0,N,0,12600,,,,N,0,,,,,12000,,,RICHMOND,,AVE,CONCRETE,HOUSTON CENTER,W,BLVD,N,0,N,0,N,0,W HOUSTON CENTER BLVD,,,Y,1,N,0,0,N,0,0
976,N,0,N,0,N,0,N,0,2013-03-16 01:38:00,3/16/2013,N,0,13184272,10,1:38 AM,SAT,0,,,,,0,2:10 AM,Y,1,DISPATCHED,1:38 AM,,3D30,N,0,,N,0,0,0,TX0150000,N,0,1,Y,1,3/16/2013,N,0,N,0,11585,,29.48745,-98.7221,Y,1,,,,,,,PAVED WITH SIDEWALK,LONESTAR PARKWAY,,,PAVED ROADWAY,ALAMO RANCH,,,N,0,Y,1,N,0,ALAMO RANCH,,,Y,1,N,0,1,N,0,0
977,N,0,N,0,N,0,N,0,2013-03-21 07:00:00,3/21/2013,N,0,13184374,40,7:00 AM,THU,0,,,,,0,7:30 AM,Y,1,DISPATCH,7:15 AM,29.58592564,7210,Y,1,-98.53257195,N,0,5,0,TXSPD0000,N,0,0,N,0,3/21/2013,N,0,N,0,15900,,,,N,0,,,,,16000,,,CHURCHILL ESTATES,,,,HUEBNER,,RD,N,0,N,0,N,0,HUEBNER RD,,,Y,1,N,0,0,Y,1,0
979,N,0,N,0,Y,1,Y,1,2013-03-24 15:45:00,3/24/2013,N,0,13184579,30,3:45 PM,SUN,0,,,,,0,4:00 PM,Y,1,DISPATCHED,3:45 PM,29.42181497,4210,Y,1,-98.39601234,N,0,1,0,TXSPD0000,N,0,0,N,0,3/24/2013,N,0,N,0,200,,,,N,0,,,,,4900,,,MELVIN,,,,LYNHAVEN,,,N,0,N,0,N,0,LYNHAVEN DR,,300.0,N,0,N,0,0,N,0,0
994,N,0,N,0,N,0,N,0,2013-03-15 18:50:00,3/15/2013,N,0,13188718,30,6:50 PM,FRI,0,,,,,0,7:20 PM,Y,1,DISPATCHED,7:01 PM,29.75902935,0,Y,1,-95.73014706,N,0,3,0,TX1010000,N,0,0,N,0,3/15/2013,N,0,N,0,1700,,,,Y,1,,,,,,,,HIGHLAND KNOLLS,,DR,,NORWALK,,DR,N,0,Y,1,N,0,NORWALK DR,,,Y,1,N,0,0,Y,1,0
